,Sqft,Yr Built,V,PP,price,date,address,Br,Ba,LSqft,DOM,year,month,Mor,SFR,CONDO,TWNHS,COMRES,DPLX,COOP,TPLX,MANL,QUAD,STD,TRUS,PRO,NOD,TPAP,CONS,BNKR,REO,AUC
2582,1229,2003,True,False,460000,2018-01-07,3051 Augusta ST   #14,2,1.0,1229.0,52,2018,1,3.95,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2607,1388,1977,True,False,495000,2018-01-05,1426 Prefumo Canyon RD  ,3,4.0,1388.0,11,2018,1,3.95,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2566,1050,1985,True,False,438000,2018-01-03,35 Stenner ST   #L,2,2.0,1050.0,57,2018,1,3.99,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2561,918,1975,True,False,430000,2017-12-30,570 Peach ST   #22,2,3.0,918.0,3,2017,12,3.99,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2658,1537,1995,True,False,545000,2017-12-29,1295 Chaparral CIR  ,2,3.0,1632.0,33,2017,12,3.99,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2672,1305,2017,True,False,554900,2017-12-29,3267 Lavender   ,2,2.0,536.0,133,2017,12,3.99,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2506,966,1987,False,False,307000,2017-12-29,1025 Southwood DR   #J,2,2.0,966.0,35,2017,12,3.99,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2513,853,1983,True,False,320000,2017-12-27,1256 Galleon WAY   #3,1,3.0,853.0,176,2017,12,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2806,1040,1950,True,False,705000,2017-12-21,471 Mitchell DR  ,2,3.0,7135.0,2,2017,12,3.93,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2647,1256,2017,True,False,539900,2017-12-20,3203 Fennel   ,2,2.0,1044.0,160,2017,12,3.93,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2707,1141,1940,True,False,598000,2017-12-20,583 Branch   ,2,3.0,4210.0,159,2017,12,3.93,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2787,1558,1946,True,False,675000,2017-12-19,1958 Fixlini ST  ,3,3.0,7500.0,55,2017,12,3.93,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2577,1332,1993,True,False,455000,2017-12-15,1044 Willow CIR  ,2,2.0,1332.0,24,2017,12,3.93,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2689,1042,1963,True,False,570000,2017-12-15,1978 Oceanaire DR  ,3,2.0,7200.0,36,2017,12,3.93,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2576,1030,1986,True,False,455000,2017-12-14,2225 Exposition DR   #22,2,2.0,1030.0,50,2017,12,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2533,850,1973,True,False,359000,2017-12-13,1750 Prefumo Canyon RD   #61,2,3.0,850.0,2,2017,12,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2654,1380,1961,False,False,544000,2017-12-08,1236 Madonna RD  ,4,4.0,6000.0,7,2017,12,3.94,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2558,1028,1984,True,False,424000,2017-12-07,355 N Chorro ST   #C,2,3.0,1028.0,4,2017,12,3.9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2748,1800,1950,True,False,635000,2017-12-07,1337 Oakwood CT  ,4,3.0,7377.0,21,2017,12,3.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2717,1865,2016,True,False,610000,2017-12-05,840 Coriander LN  ,3,3.0,753.59,74,2017,12,3.9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2632,1618,1980,True,False,529000,2017-12-01,1335 Laguna LN  ,3,4.0,3644.0,17,2017,12,3.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2589,1389,1987,True,False,471000,2017-11-30,3218 Via Ensenada   ,2,2.0,2000.0,84,2017,11,3.92,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2594,1330,1982,False,False,475000,2017-11-30,1106 Oceanaire DR   #11,2,2.0,1330.0,25,2017,11,3.92,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2655,1256,2017,True,False,544900,2017-11-30,3226 Fennel   ,2,2.0,1044.0,71,2017,11,3.92,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2511,900,1963,False,False,319000,2017-11-29,1185 Laurel LN   #28,2,2.0,900.0,13,2017,11,3.92,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2798,1484,1983,True,False,695000,2017-11-28,833 Escuela CT  ,3,3.0,6400.0,2,2017,11,3.92,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2726,1003,1953,True,False,620200,2017-11-28,178 Ramona DR  ,3,3.0,6300.0,96,2017,11,3.92,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2756,1400,1953,False,False,640000,2017-11-27,366 Christina WAY  ,3,3.0,5953.0,57,2017,11,3.92,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2503,892,1987,True,False,285000,2017-11-22,1043 Southwood DR   #G,2,3.0,892.0,135,2017,11,3.95,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2724,1684,2017,True,False,618750,2017-11-22,239 Bridge ST  ,2,3.0,6054.0,35,2017,11,3.95,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2734,1484,1983,False,False,626000,2017-11-17,867 Vista Del Collados   ,3,3.0,7100.0,12,2017,11,3.95,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2720,1019,1948,False,False,615000,2017-11-17,544 Ellen WAY  ,2,2.0,5805.0,5,2017,11,3.95,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2514,736,2007,True,False,320525,2017-11-17,3591 Sacramento DR   #200,1,3.0,736.0,6,2017,11,3.95,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2826,1834,2003,True,False,740000,2017-11-17,1719 Welsh CT  ,3,5.0,6076.0,26,2017,11,3.95,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2727,1537,1979,True,False,621000,2017-11-16,721 Islay ST  ,2,2.0,1377.0,4,2017,11,3.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2788,2012,1963,True,False,680000,2017-11-14,1477 Oceanaire DR  ,4,3.0,6000.0,84,2017,11,3.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2570,1126,1985,False,False,442000,2017-11-09,2220 Exposition DR   #97,2,1.0,1126.0,11,2017,11,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2595,1525,1987,False,False,478000,2017-11-09,228 Via San Blas   ,2,4.0,2237.0,25,2017,11,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2723,1834,2017,True,False,616519,2017-11-09,3206 Fennel   ,3,3.0,752.0,120,2017,11,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2626,1497,2000,True,False,520000,2017-11-09,903 Lawrence DR  ,3,2.0,1352.0,45,2017,11,3.94,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2507,1374,2005,False,False,314750,2017-11-07,1144 Walnut ST   #7,2,1.0,1436.0,4,2017,11,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2661,1311,1996,False,False,549000,2017-11-03,1246 Manzanita WAY  ,2,2.0,1573.0,4,2017,11,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2683,1256,2017,True,False,564000,2017-11-03,810 Coriander   ,2,3.0,1044.0,19,2017,11,3.94,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2830,2137,1966,True,False,749000,2017-11-03,2464 Flora ST  ,4,4.0,7650.0,10,2017,11,3.94,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2829,1122,1900,True,False,749000,2017-11-02,1789 Santa Barbara AVE  ,2,5.0,4500.0,13,2017,11,3.94,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2708,1226,1935,True,False,599000,2017-10-27,503 Mitchell DR  ,3,2.0,5436.0,3,2017,10,3.94,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2641,1256,2017,True,False,537101,2017-10-26,3202 Fennel   ,2,2.0,1044.0,20,2017,10,3.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2777,1834,2017,True,False,659900,2017-10-26,3275 Fennel   ,2,5.0,752.0,0,2017,10,3.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2782,1834,2017,True,False,666148,2017-10-26,3279 Fennel   ,2,2.0,752.0,0,2017,10,3.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2749,1865,2017,True,False,637900,2017-10-26,3277 Fennel   ,3,3.0,752.0,0,2017,10,3.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2663,1040,1963,False,False,549000,2017-10-25,1749 Pico CT  ,3,2.0,7800.0,140,2017,10,3.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2697,1152,1980,True,False,585000,2017-10-24,80 Mariposa DR  ,2,2.0,5200.0,38,2017,10,3.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2502,751,1987,False,False,273000,2017-10-24,1017 Southwood DR   #E,1,3.0,751.0,155,2017,10,3.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2534,1047,1987,True,False,360000,2017-10-20,1033 Southwood DR   #S,2,2.0,1047.0,151,2017,10,3.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2526,966,1987,False,False,337500,2017-10-20,1027 Southwood DR   #G,2,3.0,966.0,10,2017,10,3.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2816,1698,1965,False,False,720000,2017-10-20,33 Verde DR  ,3,4.0,7584.0,61,2017,10,3.88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2737,1834,2017,True,False,627714,2017-10-19,3218 Fennel   ,3,2.0,752.0,0,2017,10,3.91,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2729,1116,1963,True,False,624001,2017-10-19,1526 Gulf ST  ,3,2.0,6000.0,59,2017,10,3.91,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2709,1463,1963,True,False,599000,2017-10-18,1153 Coral ST  ,3,2.0,5500.0,22,2017,10,3.91,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2599,1516,1979,True,False,489100,2017-10-17,1360 Laurel LN   #8,3,3.0,1516.0,6,2017,10,3.91,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2753,1138,1960,False,False,639000,2017-10-17,3638 Lawnwood CT  ,3,2.0,6300.0,9,2017,10,3.91,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2574,1025,1985,True,False,450000,2017-10-13,35 Stenner ST   #D,2,2.0,1025.0,4,2017,10,3.91,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2705,1742,1976,True,False,597000,2017-10-13,29 Los Palos DR  ,4,2.0,4050.0,2,2017,10,3.91,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2608,1768,1982,False,False,495000,2017-10-13,1106 Oceanaire DR   #48,3,4.0,1768.0,63,2017,10,3.91,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2775,1444,1972,False,False,659000,2017-10-13,1035 San Adriano ST  ,4,3.0,5700.0,7,2017,10,3.91,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2759,1834,2017,True,False,641743,2017-10-12,814 Coriander   ,3,2.0,752.0,0,2017,10,3.85,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2807,1762,1985,True,False,710000,2017-10-12,414 Woodbridge ST  ,3,4.0,6000.0,10,2017,10,3.85,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2731,1834,2017,True,False,624900,2017-10-12,824 Coriander   ,2,3.0,752.0,0,2017,10,3.85,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2785,2150,2017,True,False,671350,2017-10-12,820 Coriander   ,4,2.0,840.0,7,2017,10,3.85,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2665,1305,2017,True,False,549900,2017-10-12,3265 Lavender   ,2,1.0,536.0,52,2017,10,3.85,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2783,1116,1950,True,False,667500,2017-10-11,2071 Hope ST  ,3,3.0,8100.0,10,2017,10,3.85,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2712,1551,1985,True,False,605000,2017-10-06,3252 Johnson AVE  ,3,3.0,6944.0,32,2017,10,3.85,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2730,1834,2017,True,False,624073,2017-10-06,3214 Fennel   ,3,3.0,752.0,0,2017,10,3.85,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2742,1865,2017,True,False,630809,2017-10-05,3210 Fennel   ,3,2.0,752.0,0,2017,10,3.83,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2833,1746,2015,True,False,750000,2017-10-04,3181 Daisy LN  ,3,5.0,5638.0,28,2017,10,3.83,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2520,892,1987,True,False,330000,2017-10-03,1041 Southwood DR   #D,2,2.0,892.0,56,2017,10,3.83,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2754,1834,2017,True,False,639347,2017-10-03,3264 Fennel   ,3,3.0,752.0,0,2017,10,3.83,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2762,1834,2017,True,False,643090,2017-09-28,3207 Fennel   ,3,3.0,752.0,0,2017,9,3.83,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2553,1025,1985,False,False,420000,2017-09-28,2230 Exposition DR   #39,2,2.0,1026.0,15,2017,9,3.83,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2790,1650,1956,False,False,680000,2017-09-26,259 E Foothill BLVD  ,3,3.0,8177.0,8,2017,9,3.83,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
